player_name,club_name,position_name,now_cost,total_points,event_points,points_per_game,selected_by_percent,goals_scored,assists,minutes,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,saves,yellow_cards,red_cards,bonus,influence,creativity,threat,ict_index,form,dreamteam_count,value_form,value_season,transfers_in,transfers_out,transfers_in_event,transfers_out_event,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution,defensive_contribution_per_90,news,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
Loum Tchaouna,Burnley,MID,5.0,2,1,1.0,0.0,0,0,23,0,0,0,0,0,0,0,0,0,3.6,5.4,3.0,1.2,1.0,0,0.2,0.4,117,665,64,260,0.0,0.0,0.0,0.0,0.08,0.04,0.12,0.34,0,1,0,3,4,15.65,,288,141,204,122,228,129,288,145,,,,,,,0.31,0.0,0.16,0.47,1.33,0.0,294,184,252,124,277,134,628,265,0.0,0.0
Rico Henry,Brentford,DEF,4.5,2,1,1.0,0.2,0,0,93,0,3,0,0,0,0,0,0,0,10.6,11.5,6.0,2.8,1.0,0,0.2,0.4,1991,3022,671,1484,0.0,0.0,0.0,0.0,0.0,0.04,0.04,1.96,1,1,3,2,4,3.87,,219,83,155,45,185,51,239,83,,,,,,,0.0,0.0,0.04,0.04,1.9,2.9,398,86,234,79,246,87,409,154,0.97,0.0
Amad Amad,Man Utd,MID,6.4,2,1,1.0,2.3,0,0,86,0,0,0,0,0,0,0,0,0,24.8,15.7,41.0,8.2,1.0,0,0.2,0.3,19949,93351,6977,41719,-0.1,0.1,-0.1,0.1,0.17,0.06,0.23,1.17,1,5,2,3,10,10.47,,140,51,118,77,32,17,78,49,4.0,,,,,,0.18,0.0,0.06,0.24,1.22,0.0,76,54,272,138,318,163,117,35,1.05,0.0
Carlos Henrique Casemiro,Man Utd,MID,5.5,2,0,1.0,0.2,0,0,116,0,1,0,0,0,0,1,0,0,17.0,12.1,2.0,3.1,1.0,0,0.2,0.4,3877,7091,1711,3848,0.0,0.0,0.0,0.0,0.0,0.02,0.02,2.0,2,5,2,5,12,9.31,,178,72,150,96,251,143,226,112,,,,,,,0.0,0.0,0.02,0.02,1.55,0.78,121,79,261,132,296,149,348,121,1.55,0.0
Igor Jesus Igor Jesus,Nott'm Forest,FWD,5.9,2,1,1.0,0.6,0,0,13,0,0,0,0,0,0,0,0,0,1.0,1.8,8.0,0.9,1.0,0,0.2,0.3,6452,31088,2840,12756,-0.1,0.1,-0.1,0.1,0.07,0.0,0.07,0.0,0,0,1,0,1,6.92,,323,29,255,25,172,29,300,30,,,,,,,0.48,0.0,0.0,0.48,0.0,0.0,114,29,269,28,313,30,227,37,0.0,0.0
Ryan Yates,Nott'm Forest,MID,5.0,2,1,1.0,0.1,0,0,8,0,0,0,0,0,0,0,0,0,7.2,3.4,2.0,1.2,1.0,0,0.2,0.4,572,3367,191,1368,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0,0,3,3,6,67.5,,245,115,227,133,243,136,287,144,,,,,,,0.0,0.0,0.11,0.11,0.0,0.0,253,159,250,122,275,133,474,162,0.0,0.0
Norberto Bercique Beto,Everton,FWD,5.4,2,0,1.0,6.1,0,0,116,0,1,0,0,0,0,1,0,0,10.2,3.3,15.0,2.5,1.0,0,0.2,0.4,58735,271293,16492,160195,-0.1,0.1,-0.1,0.1,0.2,0.01,0.21,3.02,1,1,3,1,5,3.88,,223,17,229,23,111,25,255,26,,,,,2.0,,0.16,0.0,0.01,0.17,2.34,0.78,207,43,257,25,287,27,67,12,0.78,0.0
Tosin Tosin,Chelsea,DEF,4.5,2,2,2.0,1.1,0,0,90,0,1,0,0,0,0,0,0,0,26.4,1.9,0.0,2.8,1.0,0,0.2,0.4,20732,37310,10303,10958,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.73,1,3,6,3,9,9.0,,131,57,252,81,414,176,238,82,,,,,,,0.0,0.0,0.03,0.03,0.73,1.0,381,75,233,78,163,60,181,68,1.0,0.0
Brenden Aaronson,Leeds,MID,5.4,2,1,1.0,0.1,0,0,47,0,1,0,0,0,0,0,0,0,11.4,25.3,6.0,4.3,1.0,0,0.2,0.4,605,2275,241,869,-0.1,0.1,-0.1,0.1,0.0,0.25,0.25,1.34,0,3,0,2,5,9.57,,213,94,79,54,195,110,170,87,,,2.0,,,,0.0,0.0,0.48,0.48,2.57,1.91,201,130,256,128,284,141,556,213,0.0,0.0
David Møller Wolfe,Wolves,DEF,4.5,2,1,1.0,0.1,0,0,116,0,4,0,0,0,0,0,0,0,9.4,1.1,4.0,1.5,1.0,0,0.2,0.4,1210,1350,278,715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,2,2,3,4,5,3.88,,229,88,280,97,216,68,275,92,,,,,,,0.0,0.0,0.0,0.0,2.28,3.1,478,125,239,84,255,94,507,191,1.55,0.0
Jhon J.Arias,Wolves,MID,5.4,2,1,1.0,0.5,0,0,72,0,2,0,0,0,0,0,0,0,7.8,13.6,6.0,2.7,1.0,0,0.2,0.4,2799,21817,1023,8451,-0.1,0.1,-0.1,0.1,0.13,0.03,0.16,1.07,1,4,2,4,10,12.5,,241,112,138,86,194,109,247,119,1.0,,,,,,0.16,0.0,0.04,0.2,1.34,2.5,198,128,255,127,283,140,245,82,1.25,0.0
Hwang Hee Chan,Wolves,MID,5.9,2,1,1.0,0.1,0,0,20,0,0,0,0,0,0,0,0,0,3.0,10.3,0.0,1.3,1.0,0,0.2,0.3,1666,5656,736,2442,-0.1,0.1,-0.1,0.1,0.0,0.02,0.02,0.35,0,1,0,0,1,4.5,,297,147,170,106,683,302,285,143,,,,,1.0,,0.0,0.0,0.09,0.09,1.58,0.0,101,67,268,136,309,157,445,149,0.0,0.0
Ki-Jana Hoever,Wolves,DEF,4.0,2,1,1.0,1.9,0,0,106,0,4,0,0,0,0,0,0,0,22.8,34.2,2.0,5.9,1.0,0,0.2,0.5,20023,45790,2814,29629,0.0,0.0,0.0,0.0,0.0,0.24,0.24,2.85,2,2,6,2,8,6.79,Knock - 75% chance of playing,149,65,50,7,231,71,113,32,,,,,,,0.0,0.0,0.2,0.2,2.42,3.4,626,177,228,73,237,78,129,50,1.7,0.0
Maxim De Cuyper,Brighton,DEF,4.5,2,0,1.0,5.1,0,0,156,0,3,0,0,0,0,1,0,0,19.8,27.7,8.0,5.6,1.0,0,0.2,0.4,36105,115813,5360,71961,0.0,0.0,0.0,0.0,0.0,0.11,0.11,1.96,2,3,8,5,11,6.35,,165,69,70,16,161,39,125,38,,,,,,,0.0,0.0,0.06,0.06,1.13,1.73,452,116,238,83,252,92,79,30,1.15,0.0
Jorge J.Cuenca,Fulham,DEF,4.5,2,0,2.0,0.0,0,0,83,0,1,0,0,0,0,0,0,0,9.6,1.2,4.0,1.5,1.0,0,0.2,0.4,280,878,96,390,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.07,1,1,2,4,3,3.25,,228,87,272,92,211,63,274,91,,,,,,,0.0,0.0,0.01,0.01,1.16,1.08,430,110,237,82,166,63,589,212,1.08,0.0
Callum Wilson,West Ham,FWD,5.9,2,1,1.0,0.4,0,0,64,0,4,0,0,0,0,0,0,0,2.4,11.8,16.0,2.7,1.0,0,0.2,0.3,3719,17612,1665,7746,-0.1,0.1,-0.1,0.1,0.05,0.04,0.09,1.2,0,0,1,1,2,2.81,,300,23,152,12,107,23,250,25,,,,,,,0.07,0.0,0.06,0.13,1.69,5.62,97,26,267,27,308,29,271,46,0.0,0.0
Ryan Sessegnon,Fulham,MID,5.4,2,2,2.0,0.0,0,0,61,0,1,0,0,0,0,0,0,0,11.0,15.4,6.0,3.2,1.0,0,0.2,0.4,500,1238,453,363,-0.1,0.1,-0.1,0.1,0.0,0.16,0.16,1.52,1,2,2,1,5,7.38,,215,96,123,78,193,108,221,107,,,,,,,0.0,0.0,0.24,0.24,2.24,1.48,189,122,253,125,185,90,629,266,1.48,0.0
Guido G.Rodriguez,West Ham,MID,5.0,2,0,2.0,0.1,0,0,70,0,1,0,0,0,0,0,0,0,2.2,2.3,2.0,0.7,1.0,0,0.2,0.4,378,1470,121,717,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.6,1,0,0,4,4,5.14,,303,149,245,140,241,134,306,154,,,,,,,0.04,0.0,0.04,0.08,0.77,1.29,246,154,249,121,173,80,565,221,1.29,0.0
Carlos Alcaraz,Everton,MID,5.4,2,1,1.0,0.1,0,0,111,0,1,0,0,0,0,1,0,0,12.6,4.5,21.0,3.8,1.0,0,0.2,0.4,1304,5099,484,2326,-0.1,0.1,-0.1,0.1,0.03,0.01,0.04,2.82,1,3,1,6,10,8.11,,205,88,211,127,75,44,184,93,,,1.0,,,,0.02,0.0,0.01,0.03,2.29,0.81,211,134,258,129,290,144,435,146,0.81,0.0
Brajan Gruda,Brighton,MID,5.4,2,1,1.0,0.0,0,0,12,0,1,0,0,0,0,0,0,0,0.2,0.3,10.0,1.0,1.0,0,0.2,0.4,399,1446,166,534,-0.1,0.1,-0.1,0.1,0.37,0.0,0.37,0.63,0,1,0,2,3,22.5,,330,162,309,164,148,90,295,149,2.0,,6.0,,,,2.78,0.0,0.0,2.78,4.72,7.5,212,135,259,130,291,145,596,238,0.0,0.0
Dominic Solanke,Spurs,FWD,7.3,2,1,1.0,2.7,0,0,31,0,0,0,0,0,0,0,0,0,6.0,0.3,25.0,3.1,1.0,0,0.1,0.3,17951,222485,7818,86663,-0.2,0.2,-0.1,0.1,0.2,0.0,0.2,0.22,0,1,2,0,3,8.71,,257,21,311,32,58,18,229,24,,,,,2.0,,0.58,0.0,0.0,0.58,0.64,0.0,29,13,273,30,324,32,103,17,0.0,0.0
Alisson A.Becker,Liverpool,GKP,5.5,2,1,1.0,10.3,0,0,180,0,4,0,0,0,2,0,0,0,28.0,0.0,0.0,2.8,1.0,0,0.2,0.4,44593,197961,24623,83900,0.0,0.0,0.0,0.0,0.0,0.01,0.01,2.63,2,0,7,17,0,0.0,,124,14,673,81,661,81,243,17,,,,,,,0.0,1.0,0.0,0.0,1.32,2.0,125,2,262,20,297,20,40,7,1.0,0.0
Wilson Odobert,Spurs,MID,5.4,2,1,1.0,0.0,0,0,22,0,0,0,0,0,0,0,0,0,4.6,10.8,21.0,3.7,1.0,0,0.2,0.4,454,1423,330,512,-0.1,0.1,-0.1,0.1,0.25,0.01,0.26,0.18,0,0,0,3,3,12.27,,276,133,167,104,76,45,194,97,,,,,,,1.02,0.0,0.04,1.06,0.74,0.0,215,138,260,131,293,147,611,251,0.0,0.0
James Hill,Bournemouth,DEF,4.0,2,1,1.0,0.7,0,0,3,0,1,0,0,0,0,0,0,0,3.4,0.3,0.0,0.4,1.0,0,0.2,0.5,15504,15588,4589,7738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0,0,2,0,2,60.0,,292,107,307,110,328,116,323,108,,,,,,,0.0,0.0,0.0,0.0,5.1,30.0,637,182,229,74,238,79,206,76,0.0,0.0
Jefferson Lerma,Crystal Palace,MID,5.0,2,1,1.0,0.1,0,0,28,0,0,0,0,0,0,0,0,0,5.0,2.1,2.0,0.9,1.0,0,0.2,0.4,341,1569,127,674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0,0,3,2,5,16.07,,267,127,250,142,238,133,297,151,,,,,,,0.0,0.0,0.0,0.0,2.09,0.0,232,147,248,120,270,131,545,203,0.0,0.0
Pau Pau,Aston Villa,DEF,4.5,2,2,2.0,0.5,0,0,90,0,1,0,0,0,0,0,0,0,17.0,5.8,9.0,3.2,1.0,0,0.2,0.4,5382,11900,1706,4211,0.0,0.0,0.0,0.0,0.07,0.13,0.2,1.21,1,2,1,8,3,3.0,,177,74,200,58,152,33,218,74,,,,,,,0.07,0.0,0.13,0.2,1.21,1.0,429,109,236,81,165,62,257,94,1.0,0.0
Emiliano Martinez,Aston Villa,GKP,5.0,2,2,2.0,1.6,0,0,90,0,1,0,0,0,1,0,0,0,12.8,0.0,0.0,1.3,1.0,0,0.2,0.4,48979,20661,26471,13292,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.21,1,0,0,10,0,0.0,,204,21,614,73,588,71,283,21,,,,,,,0.0,1.0,0.01,0.01,1.21,1.0,229,8,247,19,172,16,148,20,1.0,0.0
Fábio Carvalho,Brentford,MID,5.0,2,0,2.0,0.3,0,0,90,0,3,0,0,0,0,0,0,0,5.4,5.0,3.0,1.3,1.0,0,0.2,0.4,4390,9689,1311,5183,0.0,0.0,0.0,0.0,0.03,0.03,0.06,1.86,1,3,0,4,7,7.0,,261,123,208,124,227,128,284,142,4.0,,,,,,0.03,0.0,0.03,0.06,1.86,3.0,273,172,251,123,177,84,331,110,1.0,0.0
Eli Junior Kroupi.Jr,Bournemouth,FWD,4.5,2,1,1.0,1.2,0,0,3,0,1,0,0,0,0,0,0,0,0.0,0.0,2.0,0.2,1.0,0,0.2,0.4,64445,44003,16274,24075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0,0,0,0,0,0.0,,552,44,547,44,235,31,335,34,,,,,,,0.0,0.0,0.0,0.0,5.1,30.0,520,66,243,24,260,25,171,29,0.0,0.0
Enzo E.Le Fée,Sunderland,MID,4.9,2,1,1.0,0.3,0,0,41,0,1,0,0,0,0,0,0,0,12.2,23.7,4.0,4.0,1.0,0,0.2,0.4,1899,11356,1288,4631,-0.1,0.1,-0.1,0.1,0.04,0.05,0.09,0.89,0,2,2,8,12,26.34,,209,91,86,59,219,120,177,89,2.0,,2.0,,,,0.09,0.0,0.11,0.2,1.95,2.2,356,225,246,119,266,127,321,105,0.0,0.0
Jenson Seelt,Sunderland,DEF,4.0,2,1,1.0,0.3,0,0,133,0,2,0,0,0,0,0,0,0,33.6,2.4,0.0,3.6,1.0,0,0.2,0.5,2510,5638,847,1730,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.33,1,4,8,6,12,8.12,,104,43,238,71,357,134,198,66,,,,,,,0.0,0.0,0.01,0.01,0.9,1.35,670,204,230,75,239,80,330,121,0.68,0.0
Sean Longstaff,Leeds,MID,4.9,2,1,1.0,0.1,0,0,33,0,1,0,0,0,0,0,0,0,1.6,0.7,0.0,0.3,1.0,0,0.2,0.4,685,4810,262,2013,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,1.03,0,0,1,1,2,5.45,,317,155,292,155,557,233,330,163,,,,,,,0.0,0.0,0.0,0.0,2.81,2.73,337,215,244,117,264,125,427,144,0.0,0.0
Marcus Edwards,Burnley,MID,4.9,1,0,1.0,0.1,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0,0.1,0.2,652,3192,329,1583,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,593,242,588,248,556,232,598,245,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,336,214,296,144,263,124,518,184,0.0,0.0
Jeremie Frimpong,Liverpool,DEF,5.9,1,0,1.0,12.4,0,0,59,0,0,0,0,0,0,0,0,0,5.4,1.3,2.0,0.9,0.5,0,0.1,0.2,56521,1888678,1996,725581,-0.1,0.1,-0.1,0.1,0.01,0.01,0.02,0.81,1,1,3,1,4,6.1,Hamstring injury - Expected back 14 Sep,262,97,270,91,258,80,299,97,,,,,,,0.02,0.0,0.02,0.04,1.24,0.0,107,8,326,110,311,104,32,13,1.53,0.0
Milos Kerkez,Liverpool,DEF,6.0,1,1,0.5,5.7,0,0,149,0,2,0,0,0,0,1,0,0,26.0,2.4,0.0,2.9,0.5,0,0.1,0.2,61628,177980,32173,68290,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.74,2,3,12,9,15,9.06,,134,59,242,75,692,234,236,80,,,,,,,0.0,0.0,0.01,0.01,1.05,1.21,96,7,328,111,337,111,73,27,1.21,0.0
Noah Okafor,Leeds,MID,5.5,1,1,1.0,0.0,0,0,24,0,1,0,0,0,0,0,0,0,4.6,0.3,0.0,0.5,1.0,0,0.2,0.2,1186,390,770,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0,2,0,2,4,15.0,Groin Injury - 25% chance of playing,277,134,310,165,671,294,320,160,,,,,,,0.0,0.0,0.0,0.0,3.26,3.75,156,98,264,133,302,152,660,287,0.0,0.0
Sam Byram,Leeds,DEF,4.0,1,1,1.0,0.2,0,0,7,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0,0.1,0.2,962,4533,354,1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0,0,0,0,0,0.0,,346,120,336,119,285,90,356,124,,,,,,,0.0,0.0,0.0,0.0,10.16,12.86,591,153,276,86,235,76,344,124,0.0,0.0
Ryan Christie,Bournemouth,MID,5.0,1,1,1.0,0.1,0,0,24,0,0,0,0,0,0,0,0,0,4.4,13.1,5.0,2.3,0.5,0,0.1,0.2,424,3218,342,787,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0,0,1,1,2,7.5,,279,136,142,90,201,115,257,124,4.0,,,,,,0.22,0.0,0.08,0.3,0.22,0.0,235,150,300,148,271,132,526,188,0.0,0.0
Jack Harrison,Leeds,MID,5.4,1,0,1.0,0.1,0,0,12,0,0,0,0,0,0,0,0,0,2.2,1.3,2.0,0.6,0.5,0,0.1,0.2,454,5335,208,2181,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.28,0,1,0,0,1,7.5,,305,151,267,146,250,142,311,155,3.0,,,,,,0.0,0.0,0.0,0.0,2.1,0.0,196,126,309,153,282,139,487,167,0.0,0.0
Ibrahima Konaté,Liverpool,DEF,5.5,1,0,0.5,2.8,0,0,180,0,4,0,0,0,0,1,0,0,34.6,1.6,0.0,3.6,0.5,0,0.1,0.2,36758,77357,18552,37556,0.0,0.0,0.0,0.0,0.0,0.01,0.01,2.63,2,1,12,6,13,6.5,,97,42,262,86,667,229,201,69,,,,,,,0.0,0.0,0.0,0.0,1.32,2.0,142,18,319,108,336,110,99,40,1.0,0.0
Joe Gomez,Liverpool,DEF,5.0,1,0,1.0,0.1,0,0,18,0,1,0,0,0,0,0,0,0,2.4,0.4,0.0,0.3,0.5,0,0.1,0.2,2555,2724,1107,1550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0,0,1,1,1,5.0,,299,109,305,108,592,215,331,115,,,,,,,0.0,0.0,0.0,0.0,1.05,5.0,240,36,302,101,273,97,454,171,0.0,0.0
Justin Kluivert,Bournemouth,MID,7.0,1,1,1.0,0.6,0,0,12,0,0,0,0,0,0,0,0,0,0.0,11.3,7.0,1.8,0.5,0,0.1,0.1,7700,43031,7372,6844,0.0,0.0,0.0,0.0,0.11,0.01,0.12,0.06,0,0,0,0,0,0.0,,703,314,164,102,181,105,270,135,3.0,,,,1.0,,0.82,0.0,0.08,0.9,0.45,0.0,33,20,335,169,322,167,223,74,0.0,0.0
Nathan Aké,Man City,DEF,5.5,1,1,1.0,0.7,0,0,67,0,2,0,0,0,0,0,0,0,15.2,9.8,5.0,3.0,0.5,0,0.1,0.2,9024,19050,6105,6724,0.0,0.0,0.0,0.0,0.14,0.12,0.26,1.03,0,1,4,2,5,6.72,,188,77,178,50,205,57,230,76,,,,,,,0.19,0.0,0.16,0.35,1.38,2.69,128,15,318,107,298,102,209,77,0.0,0.0
Harvey Elliott,Liverpool,MID,5.4,1,1,1.0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.1,0.5,0,0.1,0.2,1393,6194,752,2246,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,329,161,288,154,648,285,339,164,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,203,131,310,154,285,142,437,147,0.0,0.0
Adama Adama,Fulham,MID,5.4,1,0,1.0,0.2,0,0,24,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.5,0,0.1,0.2,1507,10139,633,4234,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.43,0,0,0,0,0,0.0,,659,287,287,153,640,281,663,290,,,,,,,0.0,0.0,0.0,0.0,1.61,0.0,188,121,307,151,279,136,334,112,0.0,0.0
Joe Worrall,Burnley,DEF,4.0,1,1,1.0,0.1,0,0,7,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.6,0.5,0,0.1,0.2,748,2596,390,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0,1,2,0,3,38.57,,255,94,347,125,296,96,308,103,,,,,,,0.0,0.0,0.0,0.0,1.41,0.0,603,160,277,87,236,77,446,168,0.0,0.0
Abdukodir Khusanov,Man City,DEF,5.4,1,0,1.0,0.3,0,0,8,0,0,0,0,0,0,0,0,0,3.6,0.0,0.0,0.4,0.5,0,0.1,0.2,3419,13562,1530,6123,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.08,0,1,0,0,1,11.25,,290,106,670,233,657,227,326,111,,,,,,,0.0,0.0,0.0,0.0,0.9,0.0,217,31,316,106,294,101,291,107,0.0,0.0
Matheus Matheus N.,Man City,DEF,5.4,1,0,1.0,0.4,0,0,24,0,0,0,0,0,0,0,0,0,3.8,1.2,0.0,0.5,0.5,0,0.1,0.2,3355,17586,1468,7293,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.21,0,1,3,2,4,15.0,,287,105,273,93,649,223,318,106,,,,,4.0,,0.0,0.0,0.0,0.0,0.79,0.0,204,27,311,103,286,99,283,104,0.0,0.0
Kevin Danso,Spurs,DEF,4.4,1,1,1.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,4.2,0.0,0.0,0.4,0.5,0,0.1,0.2,3794,8061,2954,2997,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,0,2,0,2,180.0,,282,103,442,189,396,165,324,109,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,565,141,280,90,242,83,374,134,0.0,0.0
Ethan Nwaneri,Arsenal,MID,5.4,1,1,1.0,0.2,0,0,52,0,0,0,0,0,0,0,0,0,5.6,1.8,5.0,1.2,0.5,0,0.1,0.2,3414,11716,1764,4724,-0.1,0.1,-0.1,0.1,0.02,0.01,0.03,0.0,0,1,0,3,4,6.92,,258,121,253,144,203,117,290,147,4.0,,3.0,,,,0.03,0.0,0.02,0.05,0.0,0.0,209,133,313,155,288,143,341,117,0.0,0.0
Mathys Tel,Spurs,MID,6.4,1,0,1.0,0.1,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.5,0,0.1,0.2,1329,6357,724,2642,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,695,309,319,168,696,310,696,310,5.0,,4.0,,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,78,55,332,166,319,164,482,165,0.0,0.0
Mikel Merino,Arsenal,MID,5.9,1,0,1.0,0.4,0,0,7,0,0,0,0,0,0,0,0,0,1.2,0.0,0.0,0.1,0.5,0,0.1,0.2,5901,31398,1470,14362,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.49,0,0,1,0,1,12.86,,321,157,687,304,684,303,340,165,,,,,,,0.0,0.0,0.0,0.0,6.3,0.0,102,68,325,162,310,158,267,85,0.0,0.0
Leandro Trossard,Arsenal,MID,6.9,1,1,1.0,0.3,0,0,37,0,0,0,0,0,0,0,0,0,5.4,21.5,4.0,3.1,0.5,0,0.1,0.1,2159,11106,1291,3962,-0.1,0.1,-0.1,0.1,0.07,0.03,0.1,0.0,0,0,0,0,0,0.0,,265,125,92,63,225,126,228,114,,,,,4.0,,0.17,0.0,0.07,0.24,0.0,0.0,41,27,334,168,321,166,304,99,0.0,0.0
Gabriel Martinelli,Arsenal,MID,7.0,1,0,1.0,1.2,0,0,59,0,0,0,0,0,0,0,0,0,6.2,10.3,21.0,3.8,0.5,0,0.1,0.1,13016,44693,3356,25192,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.7,1,1,0,3,4,6.1,,254,120,171,107,81,48,185,94,,,,,,,0.03,0.0,0.02,0.05,1.07,0.0,38,24,336,170,323,168,173,57,1.53,0.0
Jean-Clair Todibo,West Ham,DEF,4.4,1,0,0.5,0.1,0,0,126,0,5,0,0,0,0,0,0,0,25.2,3.4,0.0,2.9,0.5,0,0.1,0.2,1117,4066,574,1763,-0.1,0.1,-0.1,0.1,0.0,0.01,0.01,2.26,2,3,8,2,11,7.86,,137,61,225,68,401,169,232,78,,,,,,,0.0,0.0,0.01,0.01,1.61,3.57,571,146,281,91,330,106,464,175,1.43,0.0
Aaron Wan-Bissaka,West Ham,DEF,4.5,1,0,0.5,17.9,0,0,180,0,8,0,0,0,0,0,0,0,34.8,44.5,8.0,8.8,0.5,0,0.1,0.2,36142,585790,9633,301967,0.0,0.0,0.0,0.0,0.0,0.13,0.13,3.42,2,1,7,8,8,4.0,,96,41,33,3,160,38,66,11,,,,,,,0.0,0.0,0.06,0.06,1.71,4.0,408,94,284,94,331,107,26,9,1.0,0.0
Andy Irving,West Ham,MID,4.5,1,0,1.0,0.3,0,0,8,0,1,0,0,0,0,0,0,0,4.4,14.8,0.0,1.9,0.5,0,0.1,0.2,3784,6947,520,3338,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.04,0,1,0,1,2,22.5,,278,135,131,83,437,157,265,130,4.0,,,,,,0.0,0.0,0.68,0.68,0.45,11.25,418,237,285,140,248,118,323,106,0.0,0.0
Freddie Potts,West Ham,MID,4.5,1,1,1.0,0.6,0,0,45,0,2,0,0,0,0,0,0,0,6.2,2.2,2.0,1.0,0.5,0,0.1,0.2,3925,16045,1497,7117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0,1,1,2,4,8.0,,252,118,247,141,234,131,294,148,,,,,,,0.0,0.0,0.0,0.0,2.24,4.0,463,256,291,141,254,119,224,75,0.0,0.0
Kyle Walker-Peters,West Ham,DEF,4.5,1,1,1.0,0.3,0,0,20,0,0,0,0,0,0,0,0,0,0.0,1.6,6.0,0.7,0.5,0,0.1,0.2,1397,9594,494,3499,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.31,0,0,0,1,0,0.0,,471,199,260,85,184,50,303,100,,,,,,,0.18,0.0,0.0,0.18,1.4,0.0,391,80,282,92,244,85,289,106,0.0,0.0
Mads Hermansen,West Ham,GKP,4.5,1,0,0.5,0.3,0,0,180,0,8,0,0,0,4,0,0,0,37.8,0.0,0.0,3.8,0.5,0,0.1,0.2,3310,7344,896,3847,0.0,0.0,0.0,0.0,0.0,0.01,0.01,3.42,2,0,4,13,0,0.0,,82,8,498,65,465,62,181,9,,,,,,,0.0,2.0,0.0,0.0,1.71,4.0,454,29,289,21,332,21,302,44,1.0,0.0
Myles Lewis-Skelly,Arsenal,DEF,5.4,1,1,0.5,3.1,0,0,44,0,0,0,0,0,0,1,0,0,4.4,3.7,0.0,0.8,0.5,0,0.1,0.2,24919,149791,5730,77154,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.66,0,1,1,2,2,4.09,,281,102,218,65,652,225,301,98,,,,,,,0.0,0.0,0.0,0.0,1.35,0.0,208,29,312,104,335,109,96,39,0.0,0.0
