player_name,club_name,position_name,now_cost,total_points,event_points,points_per_game,selected_by_percent,goals_scored,assists,minutes,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,saves,yellow_cards,red_cards,bonus,influence,creativity,threat,ict_index,form,dreamteam_count,value_form,value_season,transfers_in,transfers_out,transfers_in_event,transfers_out_event,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution,defensive_contribution_per_90,news,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
Daniel James,Leeds,MID,5.3,7,0,1.8,0.2,0,0,212,1,4,0,0,0,0,0,0,0,11.8,31.1,29.0,7.2,0.7,0,0.1,1.3,4513,34846,13,2840,-0.2,0.2,0.0,0.0,0.43,0.17,0.6,3.22,3,1,1,7,9,3.82,Abdominal injury - 25% chance of playing,323,152,156,105,146,89,245,122,,,,,,,0.18,0.0,0.07,0.25,1.37,1.7,219,138,309,155,264,126,356,119,1.27,0.42
Hugo H.Bueno,Wolves,DEF,4.4,7,1,1.4,0.1,0,0,272,0,5,0,0,0,0,1,0,0,81.6,132.6,33.0,24.8,2.0,0,0.5,1.6,2508,4312,95,247,-0.1,0.1,0.0,0.0,0.06,0.53,0.59,4.27,2,13,12,14,25,8.27,,99,46,13,2,129,24,40,6,,,,,,,0.02,0.0,0.18,0.2,1.41,1.65,562,147,182,70,293,103,525,192,0.66,0.0
Mateus Gonçalo M.Fernandes,West Ham,MID,5.5,7,2,2.3,0.0,0,0,218,1,4,0,0,0,0,0,0,0,26.0,59.5,8.0,9.3,2.3,0,0.4,1.3,2680,1024,114,190,0.0,0.0,0.0,0.0,0.0,0.26,0.26,3.51,3,5,4,10,19,7.84,,265,119,78,58,268,147,200,101,,,,,,,0.0,0.0,0.11,0.11,1.45,1.65,169,105,168,75,209,93,643,270,1.24,0.41
Mason Mount,Man Utd,MID,5.9,7,1,1.8,0.2,0,0,198,1,2,0,0,0,0,0,0,0,19.0,69.0,31.0,11.9,1.2,0,0.2,1.2,16237,31734,708,721,-0.1,0.1,0.0,0.0,0.18,0.44,0.62,2.66,3,5,0,9,14,6.36,,293,134,65,48,141,87,158,82,,,,,,,0.08,0.0,0.2,0.28,1.21,0.91,100,67,257,126,267,128,362,123,1.36,0.45
Tim Iroegbunam,Everton,MID,4.9,7,0,1.8,0.0,0,0,219,3,1,0,0,0,0,3,0,0,32.4,5.1,5.0,4.3,1.2,0,0.2,1.4,577,1509,67,109,-0.1,0.1,0.0,0.0,0.15,0.0,0.15,3.41,3,3,12,13,28,11.51,,235,107,314,169,294,158,305,153,,,,,,,0.06,0.0,0.0,0.06,1.4,0.41,359,224,252,123,262,125,620,255,1.23,1.23
Josh Laurent,Burnley,MID,4.9,7,2,1.4,0.0,0,0,277,0,5,0,0,0,0,1,0,0,43.4,18.3,25.0,8.8,1.3,0,0.3,1.4,661,1579,56,77,-0.1,0.1,0.0,0.0,0.12,0.14,0.26,6.25,3,2,15,8,25,8.12,,188,77,224,139,164,95,207,105,,,,,,,0.04,0.0,0.05,0.09,2.03,1.62,318,197,231,105,294,143,629,260,0.97,0.0
Manuel Ugarte,Man Utd,MID,4.9,7,1,1.8,0.1,0,0,170,0,5,0,0,0,0,0,0,0,27.8,21.5,2.0,5.1,1.5,0,0.3,1.4,6281,12847,761,781,-0.1,0.1,0.0,0.0,0.05,0.02,0.07,3.59,1,9,8,8,25,13.24,,256,116,197,126,328,173,292,147,,,,,,,0.03,0.0,0.01,0.04,1.9,2.65,338,209,224,103,260,123,416,139,0.53,0.0
Murillo Murillo,Nott'm Forest,DEF,5.4,7,0,1.8,3.7,0,0,306,0,6,0,0,0,0,1,0,0,54.0,11.9,0.0,6.6,1.2,0,0.2,1.3,63927,378706,242,50387,-0.1,0.1,-0.1,0.1,0.0,0.2,0.2,5.97,4,3,22,21,25,7.35,Knock - 75% chance of playing,153,65,264,87,708,242,258,85,,,3.0,,,,0.0,0.0,0.06,0.06,1.76,1.76,211,28,254,89,266,95,94,38,1.18,0.0
Gianluigi Donnarumma,Man City,GKP,5.6,7,1,3.5,5.3,0,0,180,1,1,0,0,0,4,1,0,0,30.0,0.0,0.0,3.0,3.5,0,0.6,1.2,549878,43196,247316,13476,0.1,-0.1,0.1,-0.1,0.0,0.0,0.0,2.47,2,0,7,10,0,0.0,,247,22,725,86,724,86,340,22,,,,,,,0.0,2.0,0.0,0.0,1.24,0.5,125,1,92,9,122,13,67,11,1.0,0.5
Marco M.Bizot,Aston Villa,GKP,4.5,7,0,3.5,0.6,0,0,180,1,3,0,0,0,4,1,0,0,25.4,0.0,0.0,2.6,0.0,0,0.0,1.6,71921,70443,541,4541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2,0,4,19,0,0.0,,267,24,563,66,534,59,348,24,,,,,,,0.0,2.0,0.0,0.0,2.05,1.5,392,21,567,80,120,12,220,30,1.0,0.5
Rayan Cherki,Man City,MID,6.3,7,0,3.5,2.6,1,0,70,0,2,0,0,0,0,0,0,0,50.2,28.3,15.0,9.4,0.0,0,0.0,1.1,175354,847031,67,24299,-0.2,0.2,-0.1,0.1,0.06,0.47,0.53,0.83,1,4,2,3,9,11.57,Thigh injury - Expected back 26 Oct,169,65,163,108,221,125,199,100,,,,,,,0.08,0.0,0.6,0.68,1.07,2.57,77,53,727,322,123,50,112,40,1.29,0.0
Raúl Raúl,Fulham,FWD,6.3,6,1,1.2,1.1,0,0,131,0,1,0,0,0,0,0,0,0,5.2,7.9,20.0,2.6,1.0,0,0.2,1.0,32610,150973,1738,7628,-0.2,0.2,0.0,0.0,0.4,0.0,0.4,1.4,1,3,3,1,7,4.81,,360,31,294,31,198,34,351,34,,,4.0,,1.0,,0.27,0.0,0.0,0.27,0.96,0.69,74,23,284,28,312,29,177,30,0.69,0.0
Ola Aina,Nott'm Forest,DEF,4.9,6,0,2.0,5.6,0,0,270,0,5,0,0,0,0,1,0,0,53.8,33.3,11.0,9.8,0.5,0,0.1,1.2,230842,1154478,47,99003,-0.1,0.1,0.0,0.0,0.04,0.32,0.36,5.02,3,6,16,20,22,7.33,Hamstring injury - Expected back 13 Dec,155,66,142,36,241,74,196,69,,,,,,,0.01,0.0,0.11,0.12,1.67,1.67,317,52,322,109,236,92,64,25,1.0,0.0
Karl Darlow,Leeds,GKP,4.0,6,3,3.0,2.5,0,0,180,0,2,0,0,0,8,0,0,0,58.6,0.0,0.0,5.9,2.0,0,0.5,1.5,40270,88589,9697,4762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,2,0,3,27,0,0.0,,141,18,409,11,370,4,271,18,,,,,,,0.0,4.0,0.0,0.0,1.32,1.0,609,41,181,14,150,17,116,15,1.0,0.0
Wilson Odobert,Spurs,MID,5.3,6,2,1.2,0.0,0,0,140,0,2,0,0,0,0,0,0,0,8.8,23.2,41.0,7.2,1.3,0,0.2,1.1,943,2636,159,114,-0.2,0.2,-0.1,0.1,0.41,0.14,0.55,1.46,1,1,1,8,10,6.43,,336,160,189,122,100,61,246,123,,,,,,,0.26,0.0,0.09,0.35,0.94,1.29,232,146,240,113,308,152,621,256,0.64,0.0
Niclas Füllkrug,West Ham,FWD,5.7,6,1,1.5,1.1,0,0,229,1,7,0,0,0,0,0,0,0,8.0,36.9,69.0,11.3,1.0,0,0.2,1.1,32221,310108,1584,8496,-0.3,0.3,-0.1,0.1,0.29,0.13,0.42,3.39,3,1,1,2,4,1.57,,342,25,131,12,48,17,165,18,,,,,,,0.11,0.0,0.05,0.16,1.33,2.75,121,32,278,26,289,25,174,29,1.18,0.39
Donyell Malen,Aston Villa,MID,5.2,6,1,1.2,0.7,0,0,138,0,4,0,0,0,0,0,0,0,6.6,22.1,38.0,6.4,1.3,0,0.2,1.2,20447,149884,1321,5546,-0.3,0.3,0.0,0.0,0.31,0.09,0.4,3.25,1,1,0,4,5,3.26,,348,165,194,125,116,71,261,134,,,,,,,0.2,0.0,0.06,0.26,2.12,2.61,233,147,236,109,305,149,210,71,0.65,0.0
Justin Devenny,Crystal Palace,MID,4.5,6,1,1.2,1.4,0,0,142,0,2,0,0,0,0,0,0,0,15.0,31.3,36.0,8.3,1.2,0,0.3,1.3,57572,91541,4508,5951,0.0,0.0,0.0,0.0,0.13,0.18,0.31,1.51,1,6,1,10,17,10.77,,305,141,155,104,121,74,223,110,,,2.0,,,,0.08,0.0,0.11,0.19,0.96,1.27,446,259,250,121,301,145,159,54,0.63,0.0
Fer Fer López,Wolves,MID,5.4,6,3,1.5,0.0,0,1,102,0,4,0,0,0,0,1,0,0,27.0,50.7,25.0,10.2,1.7,0,0.3,1.1,501,2397,35,84,-0.1,0.1,0.0,0.0,0.11,0.5,0.61,1.01,1,1,0,3,4,3.53,,261,117,88,61,166,96,183,95,,,,,,,0.1,0.0,0.44,0.54,0.89,3.53,214,134,217,99,288,139,614,251,0.88,0.0
Wilfried Gnonto,Leeds,MID,5.3,6,0,1.5,0.2,0,0,191,1,5,0,0,0,0,1,0,0,15.8,21.4,16.0,5.3,0.3,0,0.1,1.1,5205,26164,8,2271,-0.2,0.2,0.0,0.0,0.18,0.06,0.24,2.49,3,9,2,6,17,8.01,Calf injury - 25% chance of playing,302,139,199,127,215,123,288,146,,,,,,,0.08,0.0,0.03,0.11,1.17,2.36,227,142,359,176,287,138,396,133,1.41,0.47
Nico N.Gonzalez,Man City,MID,6.0,6,1,1.5,0.1,0,0,192,1,3,0,0,0,0,1,0,0,46.2,12.9,6.0,6.4,0.7,0,0.1,1.0,5667,7652,393,540,0.0,0.0,0.0,0.0,0.05,0.07,0.12,2.86,2,6,10,8,24,11.25,,178,72,255,148,291,156,262,135,,,,,,,0.02,0.0,0.03,0.05,1.34,1.41,89,59,312,156,290,140,491,166,0.94,0.47
Jhon J.Arias,Wolves,MID,5.3,6,1,1.2,0.3,0,0,177,0,5,0,0,0,0,0,0,0,30.2,48.5,36.0,11.4,1.3,0,0.2,1.1,5304,48241,115,2870,-0.2,0.2,0.0,0.0,0.21,0.11,0.32,3.02,2,10,3,6,19,9.66,,244,111,89,62,123,76,161,84,1.0,,,,,,0.11,0.0,0.06,0.17,1.54,2.54,223,141,238,111,307,151,317,105,1.02,0.0
Danny Welbeck,Brighton,FWD,6.3,6,1,1.2,1.9,0,0,252,0,7,0,0,1,0,0,0,0,5.6,24.4,48.0,7.6,1.2,0,0.2,1.0,59656,334684,3186,13609,-0.2,0.2,0.0,0.0,1.69,0.35,2.04,4.76,3,3,0,5,8,2.86,,356,30,185,16,83,23,238,25,,,1.0,,1.0,,0.6,0.0,0.12,0.72,1.7,2.5,72,22,258,23,311,28,133,18,1.07,0.0
Diogo Dalot,Man Utd,DEF,4.4,6,0,2.0,1.0,0,1,182,0,4,0,0,0,0,0,0,0,43.6,52.0,18.0,11.3,1.2,0,0.3,1.4,21049,145667,55,10001,-0.1,0.1,0.0,0.0,0.01,0.62,0.63,3.09,2,4,8,6,12,5.93,Muscle injury - Unknown return date,187,75,85,20,205,51,163,55,,,,,,,0.0,0.0,0.31,0.31,1.53,1.98,534,130,247,87,231,89,184,68,0.99,0.0
Amadou Onana,Aston Villa,MID,4.9,6,0,3.0,0.8,0,0,153,1,1,0,0,0,0,1,0,0,34.0,6.2,16.0,5.6,0.0,0,0.0,1.2,58752,164337,30,7234,-0.1,0.1,0.0,0.0,0.23,0.05,0.28,2.54,2,4,9,10,23,13.53,Hamstring injury - Unknown return date,228,102,308,167,213,122,280,143,,,,,,,0.14,0.0,0.03,0.17,1.49,0.59,349,218,665,280,158,64,196,66,1.18,0.59
Kristoffer Ajer,Brentford,DEF,4.4,6,1,2.0,0.2,0,1,28,0,1,0,0,0,0,0,0,0,24.8,10.7,23.0,6.0,1.7,0,0.4,1.4,4486,8689,374,463,-0.1,0.1,0.0,0.0,0.09,0.41,0.5,0.26,0,1,2,1,3,9.64,,270,105,275,94,175,42,270,89,,,,,,,0.29,0.0,1.32,1.61,0.84,3.21,529,125,213,79,230,88,398,148,0.0,0.0
Matheus Cunha,Man Utd,MID,8.0,6,1,1.5,4.4,0,0,236,0,3,0,0,0,0,0,0,0,37.4,47.6,83.0,16.9,1.0,0,0.1,0.8,738610,1213568,12024,18959,0.0,0.0,0.0,0.0,0.82,0.25,1.07,3.37,3,2,2,8,12,4.58,,216,94,94,66,33,18,94,51,,,,,,,0.31,0.0,0.1,0.41,1.29,1.14,16,11,287,141,292,142,80,24,1.14,0.0
Evann Guessand,Aston Villa,MID,6.4,6,3,1.5,0.0,0,0,177,1,1,0,0,0,0,0,0,0,26.0,7.3,40.0,7.3,1.7,0,0.3,0.9,2005,5778,185,207,-0.1,0.1,0.0,0.0,0.32,0.12,0.44,3.52,2,7,3,9,19,9.66,,266,120,302,164,107,66,244,121,,,,,,,0.16,0.0,0.06,0.22,1.79,0.51,70,49,219,101,291,141,592,233,1.02,0.51
Benjamin White,Arsenal,DEF,5.4,6,0,6.0,0.5,0,0,70,1,0,0,0,0,0,0,0,0,15.4,11.3,1.0,2.8,0.0,0,0.0,1.1,24081,74204,200,2767,-0.1,0.1,0.0,0.0,0.01,0.01,0.02,0.87,1,2,6,4,8,10.29,,303,119,272,92,340,118,347,124,,,,,,,0.01,0.0,0.01,0.02,1.12,0.0,180,22,703,241,22,13,248,92,1.29,1.29
Benjamin Šeško,Man Utd,FWD,7.3,6,1,1.2,4.6,0,0,204,0,4,0,0,0,0,0,0,0,1.6,32.0,31.0,5.9,1.2,0,0.2,0.8,211629,699744,7272,30583,-0.2,0.2,0.0,0.0,0.41,0.11,0.52,3.49,2,0,1,3,4,1.76,,390,41,152,14,142,29,273,27,,,,,,,0.18,0.0,0.05,0.23,1.54,1.76,29,12,260,24,313,30,78,13,0.88,0.0
David Møller Wolfe,Wolves,DEF,4.5,6,0,2.0,0.1,0,1,131,0,4,0,0,0,0,0,0,0,30.6,16.1,4.0,5.1,1.3,0,0.3,1.3,2016,3570,36,327,0.0,0.0,0.0,0.0,0.0,0.12,0.12,3.04,2,2,4,4,6,4.12,,241,92,236,76,303,105,291,97,,,,,,,0.0,0.0,0.08,0.08,2.09,2.75,454,102,229,85,234,91,513,189,1.37,0.0
Carlos Baleba,Brighton,MID,4.9,6,1,1.2,2.7,0,0,241,1,3,0,0,0,0,1,0,0,11.0,26.7,2.0,4.0,0.8,0,0.2,1.2,68916,275726,2304,16535,-0.1,0.1,0.0,0.0,0.04,0.01,0.05,4.25,4,4,8,17,29,10.83,,327,153,171,114,331,175,312,155,,,,,,,0.01,0.0,0.0,0.01,1.59,1.12,365,228,290,143,303,147,106,37,1.49,0.37
Thierno Barry,Everton,FWD,5.8,6,1,1.2,0.4,0,0,141,1,1,0,0,0,0,0,0,0,6.6,8.6,29.0,3.7,1.2,0,0.2,1.0,16813,54986,1283,2326,-0.2,0.2,0.0,0.0,0.46,0.02,0.48,2.35,1,0,2,1,3,1.91,,349,28,291,29,147,30,322,32,,,,,,,0.29,0.0,0.01,0.3,1.5,0.64,120,31,255,22,310,27,268,44,0.64,0.64
Jean-Ricner Bellegarde,Wolves,MID,5.4,6,1,1.2,0.1,0,0,212,0,7,0,0,0,0,0,0,0,18.2,53.6,20.0,9.1,1.0,0,0.2,1.1,1817,5579,18,243,-0.1,0.1,0.0,0.0,0.13,0.19,0.32,3.74,3,4,3,5,12,5.09,,296,136,84,59,197,116,202,103,4.0,,4.0,,,,0.06,0.0,0.08,0.14,1.59,2.97,186,115,274,134,309,153,556,205,1.27,0.0
Lewis L.Miley,Newcastle,MID,4.4,6,3,1.5,2.0,0,0,166,1,1,0,0,0,0,0,0,0,20.8,27.2,6.0,5.5,1.2,0,0.3,1.4,71681,126985,19760,7619,-0.1,0.1,0.0,0.0,0.03,0.04,0.07,1.11,1,3,4,10,17,9.22,,285,130,169,112,282,152,282,144,,,,,,,0.02,0.0,0.02,0.04,0.6,0.54,584,321,249,120,285,137,128,45,0.54,0.54
Jefferson Lerma,Crystal Palace,MID,4.9,6,0,1.2,0.1,0,0,155,1,0,0,0,0,0,1,0,0,18.2,18.7,40.0,7.7,1.2,0,0.2,1.2,1590,3444,80,325,-0.1,0.1,-0.1,0.1,0.47,0.02,0.49,1.59,1,2,8,8,18,10.45,,294,135,220,138,102,62,235,117,,,,,,,0.27,0.0,0.01,0.28,0.92,0.0,313,193,251,122,302,146,552,202,0.58,0.58
Jørgen Strand Larsen,Wolves,FWD,6.4,5,1,1.7,1.6,0,0,203,0,5,0,0,0,0,0,0,0,14.2,7.7,78.0,9.7,0.3,0,0.0,0.8,92415,425996,5198,14250,-0.1,0.1,0.0,0.0,0.52,0.14,0.66,3.48,2,1,4,2,7,3.1,,312,22,296,32,40,15,197,21,,,,,,,0.23,0.0,0.06,0.29,1.54,2.22,66,21,366,39,274,23,152,23,0.89,0.0
Emiliano Buendía,Aston Villa,MID,5.3,5,1,1.2,0.1,0,0,230,1,2,0,0,0,0,1,0,0,23.4,63.0,46.0,13.3,1.3,0,0.2,0.9,3727,13726,306,549,-0.2,0.2,0.0,0.0,0.43,0.44,0.87,3.13,2,8,6,11,25,9.78,,279,126,72,53,84,51,139,74,,,,,,,0.17,0.0,0.17,0.34,1.22,0.78,218,137,237,110,306,150,495,169,0.78,0.39
Mathias Jensen,Brentford,MID,4.9,5,0,1.7,0.1,0,0,151,0,4,0,0,0,0,0,0,0,26.8,48.0,10.0,8.5,0.7,0,0.1,1.0,1685,4998,67,274,-0.1,0.1,0.0,0.0,0.13,0.1,0.23,2.87,2,6,7,5,18,10.73,,262,118,92,64,249,136,218,108,3.0,,,,,,0.08,0.0,0.06,0.14,1.71,2.38,327,204,304,151,269,130,536,195,1.19,0.0
Max Dowman,Arsenal,MID,4.5,5,0,2.5,0.4,0,1,27,0,0,0,0,0,0,0,0,0,1.0,0.8,26.0,2.8,0.3,0,0.1,1.1,64182,25451,2476,2890,0.0,0.0,0.0,0.0,0.14,0.02,0.16,0.12,0,2,0,1,3,10.0,,395,186,357,186,162,94,345,167,,,,,,,0.47,0.0,0.07,0.54,0.4,0.0,505,298,348,168,197,87,264,90,0.0,0.0
José José Sá,Wolves,GKP,4.5,5,1,1.2,1.6,0,0,360,0,11,0,0,0,5,0,0,0,44.0,10.0,0.0,5.5,0.7,0,0.2,1.1,24596,67110,744,5941,0.0,0.0,0.0,0.0,0.0,0.03,0.03,6.17,4,0,3,37,0,0.0,,185,20,282,1,536,61,283,19,,,,,,,0.0,1.25,0.01,0.01,1.54,2.75,399,23,301,22,300,24,151,21,1.0,0.0
Yéremy Yeremy,Crystal Palace,MID,6.0,5,1,1.7,0.2,0,0,147,1,0,0,0,0,0,0,0,0,8.8,41.0,23.0,7.0,1.7,0,0.3,0.8,34316,13185,257,4929,0.0,0.0,0.0,0.0,0.85,0.31,1.16,0.86,2,3,1,7,11,6.73,Knee injury - 75% chance of playing,337,161,117,79,177,103,248,125,,,,,,,0.52,0.0,0.19,0.71,0.53,0.0,91,61,218,100,272,133,374,124,1.22,0.61
Tanaka Tanaka,Leeds,MID,4.9,5,1,1.7,0.1,0,0,154,1,4,0,0,0,0,0,0,0,4.2,27.6,9.0,4.1,0.3,0,0.1,1.0,4546,18087,165,620,-0.1,0.1,0.0,0.0,0.09,0.03,0.12,2.68,2,0,3,8,11,6.43,,367,175,167,111,258,140,310,154,,,,,,,0.05,0.0,0.02,0.07,1.57,2.34,340,211,354,173,270,131,428,143,1.17,0.58
Maxim De Cuyper,Brighton,DEF,4.4,5,0,1.2,3.0,0,0,269,0,5,0,0,0,0,1,0,0,28.4,37.7,12.0,7.9,0.8,0,0.2,1.1,46203,367557,180,32179,-0.1,0.1,-0.1,0.1,0.0,0.47,0.47,3.84,4,6,10,15,16,5.35,Knock - 75% chance of playing,253,97,129,32,235,70,230,77,,,,,,,0.0,0.0,0.16,0.16,1.28,1.67,556,144,288,98,299,106,103,40,1.34,0.0
Ferdi F.Kadıoğlu,Brighton,DEF,4.4,5,1,1.2,0.1,0,0,194,0,4,0,0,0,0,2,0,0,31.8,21.2,4.0,5.7,1.2,0,0.3,1.1,3593,10889,551,455,-0.1,0.1,0.0,0.0,0.07,0.05,0.12,3.24,1,6,11,11,17,7.89,,238,90,202,59,299,101,276,92,,,,,,,0.03,0.0,0.02,0.05,1.5,1.86,539,133,248,88,298,105,420,159,0.46,0.0
Endo Endo,Liverpool,MID,4.9,5,0,1.7,0.1,0,1,32,0,2,0,0,0,0,1,0,0,24.6,10.7,0.0,3.5,0.2,0,0.0,1.0,4001,7752,166,574,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.98,0,2,2,0,4,11.25,,272,122,276,157,628,267,326,161,,,,,,,0.0,0.0,0.0,0.0,2.76,5.62,316,196,376,183,268,129,472,157,0.0,0.0
Douglas Luiz Douglas Luiz,Nott'm Forest,MID,5.0,5,5,5.0,0.1,0,1,75,0,1,0,0,0,0,0,0,0,4.4,18.1,8.0,3.1,1.2,0,0.2,1.0,10037,5107,1259,410,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.68,1,1,0,2,3,3.6,,365,174,227,140,265,144,337,165,,,,,,,0.02,0.0,0.02,0.04,0.82,1.2,268,163,253,124,50,17,510,178,1.2,0.0
Jeremie Frimpong,Liverpool,DEF,5.9,5,0,2.5,8.6,0,1,62,0,0,0,0,0,0,0,0,0,8.4,1.9,21.0,3.2,1.0,0,0.2,0.8,146255,2429379,7159,44945,-0.1,0.1,0.0,0.0,0.09,0.02,0.11,0.81,1,1,3,1,4,5.81,,338,128,343,123,189,44,334,119,,,,,,,0.13,0.0,0.03,0.16,1.18,0.0,106,6,280,96,199,78,50,18,1.45,0.0
Mathys Tel,Spurs,MID,6.3,5,0,1.7,0.1,0,0,97,1,0,0,0,0,0,0,0,0,5.4,3.4,9.0,1.8,1.3,0,0.2,0.8,4636,11263,309,739,-0.2,0.2,0.0,0.0,0.07,0.0,0.07,0.6,1,3,0,3,6,5.57,,358,169,327,174,261,142,363,175,5.0,,4.0,,4.0,,0.06,0.0,0.0,0.06,0.56,0.0,80,55,245,118,273,134,475,159,0.93,0.93
Ethan Nwaneri,Arsenal,MID,5.3,5,1,1.7,0.2,0,0,130,1,0,0,0,0,0,0,0,0,8.2,20.9,20.0,4.9,1.3,0,0.2,0.9,6911,20617,542,971,-0.2,0.2,0.0,0.0,0.17,0.04,0.21,0.2,0,1,1,7,9,6.23,,341,163,205,129,195,114,298,151,4.0,,3.0,,,,0.12,0.0,0.03,0.15,0.14,0.0,229,143,239,112,271,132,377,127,0.0,0.69
Lesley Ugochukwu,Burnley,MID,5.0,5,0,1.2,0.0,0,0,253,1,4,0,0,0,0,0,1,0,23.8,18.8,8.0,4.9,0.3,0,0.1,1.0,972,2868,44,139,0.0,0.0,0.0,0.0,0.07,0.02,0.09,5.47,3,9,7,8,24,8.54,,275,124,219,137,266,145,297,150,,,,,,,0.02,0.0,0.01,0.03,1.95,1.42,294,180,358,175,304,148,608,247,1.07,0.36
Joe Willock,Newcastle,MID,5.0,4,3,2.0,0.1,0,0,86,1,0,0,0,0,0,0,0,0,10.6,2.2,6.0,1.8,1.0,0,0.2,0.8,2635,3040,362,294,0.0,0.0,0.0,0.0,0.09,0.01,0.1,0.52,1,4,2,5,11,11.51,,328,154,340,178,287,153,361,173,,,,,,,0.09,0.0,0.01,0.1,0.54,0.0,256,154,269,130,243,110,568,213,1.05,1.05
Jackson Tchatchoua,Wolves,DEF,4.5,4,1,1.0,0.0,0,0,220,0,6,0,0,0,0,0,0,0,41.8,55.1,14.0,11.0,1.0,0,0.2,0.9,1378,764,33,76,0.0,0.0,0.0,0.0,0.0,0.04,0.04,3.06,2,5,8,12,13,5.32,,198,80,82,19,225,64,167,56,,,,,,,0.0,0.0,0.02,0.02,1.25,2.45,461,105,266,94,339,127,666,225,0.82,0.0
Arnaud Kalimuendo,Nott'm Forest,FWD,6.0,4,1,1.0,0.1,0,0,64,0,2,0,0,0,0,0,0,0,2.8,16.1,22.0,4.1,1.0,0,0.2,0.7,5643,3786,441,582,0.0,0.0,0.0,0.0,0.35,0.02,0.37,1.21,0,0,1,2,3,4.22,,377,34,238,19,180,33,311,31,,,,,,,0.49,0.0,0.03,0.52,1.7,2.81,88,26,282,27,388,43,503,68,0.0,0.0
Igor Jesus Igor Jesus,Nott'm Forest,FWD,5.8,4,1,1.0,0.5,0,0,45,0,3,0,0,0,0,0,0,0,7.2,12.7,25.0,4.3,0.8,0,0.1,0.7,17655,57193,1595,2503,-0.2,0.2,0.0,0.0,0.11,0.03,0.14,2.0,0,1,1,1,3,6.0,,346,27,256,25,167,31,306,30,,,,,,,0.22,0.0,0.06,0.28,4.0,6.0,119,30,295,29,385,41,246,38,0.0,0.0
Jack Harrison,Leeds,MID,5.3,4,1,1.0,0.1,0,0,84,0,1,0,0,0,0,0,0,0,10.6,7.6,4.0,2.3,1.0,0,0.2,0.8,1341,9817,166,407,-0.2,0.2,0.0,0.0,0.0,0.03,0.03,1.58,0,2,3,5,10,10.71,,329,155,297,162,311,164,353,169,3.0,,,,,,0.0,0.0,0.03,0.03,1.69,1.07,221,139,271,132,365,175,520,184,0.0,0.0
Carlos Alcaraz,Everton,MID,5.3,4,1,1.0,0.1,0,0,117,0,1,0,0,0,0,1,0,0,14.6,4.8,21.0,4.0,0.8,0,0.2,0.8,2965,11297,209,472,-0.2,0.2,0.0,0.0,0.03,0.01,0.04,2.94,1,4,1,7,12,9.23,,310,143,317,171,186,110,313,156,,,1.0,,,,0.02,0.0,0.01,0.03,2.26,0.77,230,144,292,145,366,176,477,161,0.77,0.0
Archie Gray,Spurs,MID,4.9,4,1,2.0,0.1,0,0,71,1,0,0,0,0,0,0,0,0,6.0,13.2,2.0,2.2,0.3,0,0.1,0.8,3250,8727,244,489,-0.1,0.1,0.0,0.0,0.0,0.05,0.05,0.89,1,1,2,5,8,10.14,,353,167,253,147,332,176,355,170,,,,,,,0.0,0.0,0.06,0.06,1.13,0.0,366,229,356,174,240,109,455,151,1.27,1.27
Matheus Matheus N.,Man City,DEF,5.3,4,1,1.3,0.3,0,0,153,0,2,0,0,0,0,0,0,0,26.0,7.3,0.0,3.3,1.0,0,0.2,0.8,7814,31854,1021,1295,-0.2,0.2,0.0,0.0,0.0,0.02,0.02,2.01,1,2,15,9,17,10.0,,264,103,300,101,692,237,330,116,,,,,4.0,,0.0,0.0,0.01,0.01,1.18,1.18,225,30,272,95,295,104,309,111,0.59,0.0
Santiago S.Bueno,Wolves,DEF,4.4,4,0,2.0,0.0,0,0,124,0,3,0,0,0,0,0,0,0,33.8,19.4,2.0,5.5,1.0,0,0.2,0.9,528,2081,22,155,-0.1,0.1,0.0,0.0,0.0,0.05,0.05,2.39,1,4,10,4,14,10.16,,229,87,211,63,321,114,281,93,,,,,,,0.0,0.0,0.04,0.04,1.73,2.18,540,134,261,90,232,90,584,208,0.73,0.0
